antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'frozen vegetables'}),frozenset({'frankfurter'}),0.028002405934638777,0.037759807525228894,0.0010693042839002875,0.03818615751789976,1.011291106089087,1.1938825565000009e-05,1.0004432770395264,0.01148669554455467
frozenset({'frankfurter'}),frozenset({'frozen vegetables'}),0.037759807525228894,0.028002405934638777,0.0010693042839002875,0.028318584070796467,1.0112911060890872,1.1938825565000009e-05,1.0003253927995066,0.011603174051951878
frozenset({'fruit/vegetable juice'}),frozenset({'frankfurter'}),0.03401724253157789,0.037759807525228894,0.0011361358016440553,0.03339882121807466,0.8845071891788516,-0.00014834872888735582,0.995488329206623,-0.11907561699625696
frozenset({'frankfurter'}),frozenset({'fruit/vegetable juice'}),0.037759807525228894,0.03401724253157789,0.0011361358016440553,0.030088495575221242,0.8845071891788516,-0.00014834872888735582,0.995949375857041,-0.11948341607309858
frozenset({'frankfurter'}),frozenset({'margarine'}),0.037759807525228894,0.03221279155249616,0.001603956425850431,0.04247787610619469,1.3186648551389857,0.0003876076169778569,1.0107204672326058,0.2511402046580545
frozenset({'margarine'}),frozenset({'frankfurter'}),0.03221279155249616,0.037759807525228894,0.001603956425850431,0.04979253112033195,1.318664855138986,0.0003876076169778569,1.0126632593293443,0.24970075731418187
frozenset({'newspapers'}),frozenset({'frankfurter'}),0.038895943326872955,0.037759807525228894,0.0010693042839002875,0.027491408934707907,0.7280600918407689,-0.0003993990496346466,0.9894413286578035,-0.27986529710376246
frozenset({'frankfurter'}),frozenset({'newspapers'}),0.037759807525228894,0.038895943326872955,0.0010693042839002875,0.028318584070796467,0.7280600918407689,-0.0003993990496346466,0.9891143752646936,-0.2796272553863472
frozenset({'frankfurter'}),frozenset({'other vegetables'}),0.037759807525228894,0.12210118291786407,0.005146026866270133,0.13628318584070798,1.1161495948191098,0.0005355097006888195,1.0164197369905876,0.1081463334554042
frozenset({'other vegetables'}),frozenset({'frankfurter'}),0.12210118291786407,0.037759807525228894,0.005146026866270133,0.042145593869731796,1.1161495948191096,0.0005355097006888195,1.0045787609436612,0.11853615324991701
frozenset({'frankfurter'}),frozenset({'pastry'}),0.037759807525228894,0.0517275947336764,0.0017376194613379669,0.04601769911504425,0.8896160618325674,-0.00021560455954869784,0.9940146734238828,-0.11422081302351991
frozenset({'pastry'}),frozenset({'frankfurter'}),0.0517275947336764,0.037759807525228894,0.0017376194613379669,0.03359173126614987,0.8896160618325674,-0.00021560455954869784,0.9956870440848568,-0.11570858082485987
frozenset({'frankfurter'}),frozenset({'pip fruit'}),0.037759807525228894,0.049054334023925686,0.001804450979081735,0.04778761061946903,0.9741771358298571,-4.783123193998601e-05,0.9986697049748736,-0.02680902729969582
frozenset({'pip fruit'}),frozenset({'frankfurter'}),0.049054334023925686,0.037759807525228894,0.001804450979081735,0.036784741144414164,0.974177135829857,-4.783123193998601e-05,0.9989876962892249,-0.027118807167529332
frozenset({'rolls/buns'}),frozenset({'frankfurter'}),0.11000467820624206,0.037759807525228894,0.0036757334759072377,0.03341433778857837,0.8849181173991119,-0.0004780220000352043,0.9955043097507689,-0.1274926738617682
frozenset({'frankfurter'}),frozenset({'rolls/buns'}),0.037759807525228894,0.11000467820624206,0.0036757334759072377,0.09734513274336283,0.8849181173991119,-0.0004780220000352043,0.9859752094381828,-0.11906020035264729
frozenset({'root vegetables'}),frozenset({'frankfurter'}),0.06957160997126245,0.037759807525228894,0.002205440085544343,0.03170028818443804,0.8395246231924716,-0.00042157051619082274,0.9937421035379332,-0.17042967649671728
frozenset({'frankfurter'}),frozenset({'root vegetables'}),0.037759807525228894,0.06957160997126245,0.002205440085544343,0.058407079646017705,0.8395246231924716,-0.00042157051619082274,0.9881429330192419,-0.1657290349768225
frozenset({'sausage'}),frozenset({'frankfurter'}),0.06034886052262247,0.037759807525228894,0.0014702933903628951,0.024363233665559245,0.6452160448455982,-0.0008084679673382139,0.9862688919463318,-0.369158259046477
frozenset({'frankfurter'}),frozenset({'sausage'}),0.037759807525228894,0.06034886052262247,0.0014702933903628951,0.03893805309734514,0.6452160448455984,-0.0008084679673382139,0.97772171971403,-0.36364348638413707
frozenset({'frankfurter'}),frozenset({'shopping bags'}),0.037759807525228894,0.04758404063356279,0.0015371249081066632,0.04070796460176992,0.8554961718206227,-0.00025963930748933834,0.992832134763906,-0.14932761344516207
frozenset({'shopping bags'}),frozenset({'frankfurter'}),0.04758404063356279,0.037759807525228894,0.0015371249081066632,0.032303370786516857,0.8554961718206227,-0.00025963930748933834,0.994361418058109,-0.15063590944898192
frozenset({'soda'}),frozenset({'frankfurter'}),0.09710619528169484,0.037759807525228894,0.0030742498162133263,0.03165863730213352,0.8384215751359716,-0.0005924614271307612,0.9936993601036548,-0.17589944132596555
frozenset({'frankfurter'}),frozenset({'soda'}),0.037759807525228894,0.09710619528169484,0.0030742498162133263,0.08141592920353984,0.8384215751359715,-0.0005924614271307612,0.9829190745006597,-0.1668610172902867
frozenset({'frankfurter'}),frozenset({'tropical fruit'}),0.037759807525228894,0.0677671589921807,0.0013366303548753592,0.03539823008849558,0.5223508055366464,-0.0012222445252009686,0.9664432204943448,-0.4872598422392762
frozenset({'tropical fruit'}),frozenset({'frankfurter'}),0.0677671589921807,0.037759807525228894,0.0013366303548753592,0.019723865877712035,0.5223508055366464,-0.0012222445252009686,0.9816011621422716,-0.4951776052693481
frozenset({'frankfurter'}),frozenset({'whipped/sour cream'}),0.037759807525228894,0.043707812604424245,0.0014702933903628951,0.03893805309734514,0.8908716949473628,-0.00018010520092893783,0.9950369905681404,-0.11292707516522899
frozenset({'whipped/sour cream'}),frozenset({'frankfurter'}),0.043707812604424245,0.037759807525228894,0.0014702933903628951,0.03363914373088685,0.8908716949473627,-0.00018010520092893783,0.9957358953773738,-0.11354970967723758
frozenset({'frankfurter'}),frozenset({'whole milk'}),0.037759807525228894,0.15792287642852368,0.005279689901757669,0.13982300884955753,0.8853879311959075,-0.0006834475160138924,0.9789579728763048,-0.11857632162174715
frozenset({'whole milk'}),frozenset({'frankfurter'}),0.15792287642852368,0.037759807525228894,0.005279689901757669,0.033432077867118076,0.8853879311959076,-0.0006834475160138924,0.9955225809185132,-0.13324242566730915
frozenset({'frankfurter'}),frozenset({'yogurt'}),0.037759807525228894,0.08587850030074183,0.0025395976742631824,0.06725663716814159,0.783160359491753,-0.0007031579676481407,0.9800353839280471,-0.22344742426070346
frozenset({'yogurt'}),frozenset({'frankfurter'}),0.08587850030074183,0.037759807525228894,0.0025395976742631824,0.029571984435797664,0.7831603594917531,-0.0007031579676481407,0.9915626682679077,-0.23247513640827228
frozenset({'whole milk'}),frozenset({'frozen fish'}),0.15792287642852368,0.006816814809864332,0.0010693042839002875,0.006771053745239104,0.9932870312746345,-7.226718954047489e-06,0.9999539269724289,-0.007961893139386967
frozenset({'frozen fish'}),frozenset({'whole milk'}),0.006816814809864332,0.15792287642852368,0.0010693042839002875,0.15686274509803924,0.9932870312746345,-7.226718954047489e-06,0.9987426349336115,-0.006758732466143431
frozenset({'frozen meals'}),frozenset({'other vegetables'}),0.016774710953685757,0.12210118291786407,0.002138608567800575,0.12749003984063748,1.0441343547539457,9.039651725029248e-05,1.0061762698064662,0.04298999116367612
frozenset({'other vegetables'}),frozenset({'frozen meals'}),0.12210118291786407,0.016774710953685757,0.002138608567800575,0.01751505199781062,1.0441343547539454,9.039651725029248e-05,1.0007535393245772,0.0481477428440928
frozenset({'rolls/buns'}),frozenset({'frozen meals'}),0.11000467820624206,0.016774710953685757,0.0014702933903628951,0.013365735115431349,0.7967788626780848,-0.0003750032901000304,0.9965448434545772,-0.22274456536157516
frozenset({'frozen meals'}),frozenset({'rolls/buns'}),0.016774710953685757,0.11000467820624206,0.0014702933903628951,0.08764940239043825,0.7967788626780848,-0.0003750032901000304,0.9754970557652107,-0.20597413302455195
frozenset({'sausage'}),frozenset({'frozen meals'}),0.06034886052262247,0.016774710953685757,0.0012697988371315912,0.02104097452934662,1.2543270991339182,0.00025746414548030207,1.0043579592859975,0.2157819869731227
frozenset({'frozen meals'}),frozenset({'sausage'}),0.016774710953685757,0.06034886052262247,0.0012697988371315912,0.07569721115537849,1.2543270991339184,0.00025746414548030207,1.0166053276242317,0.20621905497839213
frozenset({'soda'}),frozenset({'frozen meals'}),0.09710619528169484,0.016774710953685757,0.0015371249081066632,0.01582931865106676,0.9436418126530357,-9.180344955593144e-05,0.9990394020869192,-0.06204344308810548
frozenset({'frozen meals'}),frozenset({'soda'}),0.016774710953685757,0.09710619528169484,0.0015371249081066632,0.09163346613545818,0.9436418126530357,-9.180344955593144e-05,0.9939751972995378,-0.05726464770289453
frozenset({'frozen meals'}),frozenset({'whole milk'}),0.016774710953685757,0.15792287642852368,0.0019381140145692708,0.1155378486055777,0.7316093223382392,-0.0007109965904938474,0.9520781892632458,-0.2717254375812942
frozenset({'whole milk'}),frozenset({'frozen meals'}),0.15792287642852368,0.016774710953685757,0.0019381140145692708,0.012272534913245875,0.7316093223382392,-0.0007109965904938474,0.99544188432581,-0.30345072114009886
frozenset({'frozen meals'}),frozenset({'yogurt'}),0.016774710953685757,0.08587850030074183,0.0013366303548753592,0.07968127490039842,0.9278372889763903,-0.00010395666480560043,0.9932662182879386,-0.07330362345086058
frozenset({'yogurt'}),frozenset({'frozen meals'}),0.08587850030074183,0.016774710953685757,0.0013366303548753592,0.01556420233463035,0.9278372889763903,-0.00010395666480560043,0.9987703529047539,-0.07841056479188775
frozenset({'frozen vegetables'}),frozenset({'other vegetables'}),0.028002405934638777,0.12210118291786407,0.003141081333957094,0.11217183770883055,0.9186793692595684,-0.0002780455552085174,0.9888161407457391,-0.08346786087795986
frozenset({'other vegetables'}),frozenset({'frozen vegetables'}),0.12210118291786407,0.028002405934638777,0.003141081333957094,0.025725232621784347,0.9186793692595684,-0.0002780455552085174,0.9976626990771995,-0.0915950115060238
frozenset({'frozen vegetables'}),frozenset({'pip fruit'}),0.028002405934638777,0.049054334023925686,0.0013366303548753592,0.0477326968973747,0.9730576889310867,-3.700901931597022e-05,0.998612115398434,-0.027696997653476715
frozenset({'pip fruit'}),frozenset({'frozen vegetables'}),0.049054334023925686,0.028002405934638777,0.0013366303548753592,0.027247956403269755,0.9730576889310867,-3.700901931597022e-05,0.9992244174285366,-0.02829280285181624
frozenset({'frozen vegetables'}),frozenset({'rolls/buns'}),0.028002405934638777,0.11000467820624206,0.0027400922274944863,0.09785202863961813,0.8895260659383999,-0.0003403034263460155,0.986529205903663,-0.11329600963575948
frozenset({'rolls/buns'}),frozenset({'frozen vegetables'}),0.11000467820624206,0.028002405934638777,0.0027400922274944863,0.02490886998784933,0.8895260659383998,-0.0003403034263460155,0.9968274391474048,-0.12245655653918121
frozenset({'frozen vegetables'}),frozenset({'root vegetables'}),0.028002405934638777,0.06957160997126245,0.002138608567800575,0.07637231503579953,1.0977511526231203,0.00019043610385892102,1.0073630372662559,0.09161209089658966
frozenset({'root vegetables'}),frozenset({'frozen vegetables'}),0.06957160997126245,0.028002405934638777,0.002138608567800575,0.030739673390970224,1.0977511526231203,0.00019043610385892102,1.0028240787136184,0.0957050890676627
frozenset({'frozen vegetables'}),frozenset({'sausage'}),0.028002405934638777,0.06034886052262247,0.0020717770500568067,0.07398568019093078,1.2259664813919129,0.00038186376000943546,1.0147263593840752,0.18962702721885086
frozenset({'sausage'}),frozenset({'frozen vegetables'}),0.06034886052262247,0.028002405934638777,0.0020717770500568067,0.03433001107419712,1.2259664813919129,0.00038186376000943546,1.0065525544048408,0.1961547285825723
frozenset({'frozen vegetables'}),frozenset({'soda'}),0.028002405934638777,0.09710619528169484,0.002004945532313039,0.07159904534606205,0.7373272646339482,-0.0007142615667332848,0.9725257176785858,-0.2682104599345562
frozenset({'soda'}),frozenset({'frozen vegetables'}),0.09710619528169484,0.028002405934638777,0.002004945532313039,0.020646937370956644,0.7373272646339482,-0.0007142615667332848,0.9924894618249964,-0.28293027279788113
frozenset({'frozen vegetables'}),frozenset({'tropical fruit'}),0.028002405934638777,0.0677671589921807,0.0010693042839002875,0.03818615751789976,0.5634906064500337,-0.0008283392112359632,0.9692445667054003,-0.4435075401399457
frozenset({'tropical fruit'}),frozenset({'frozen vegetables'}),0.0677671589921807,0.028002405934638777,0.0010693042839002875,0.01577909270216963,0.5634906064500338,-0.0008283392112359632,0.9875807218259282,-0.45383979130877394
frozenset({'frozen vegetables'}),frozenset({'whole milk'}),0.028002405934638777,0.15792287642852368,0.003809396511394774,0.1360381861575179,0.8614216586859672,-0.0006128239807225437,0.9746693778354933,-0.14200373830228077
frozenset({'whole milk'}),frozenset({'frozen vegetables'}),0.15792287642852368,0.028002405934638777,0.003809396511394774,0.024121878967414304,0.8614216586859671,-0.0006128239807225437,0.9960235536758234,-0.16039868787452968
frozenset({'frozen vegetables'}),frozenset({'yogurt'}),0.028002405934638777,0.08587850030074183,0.0020717770500568067,0.07398568019093078,0.8615157452894142,-0.00033302757642256426,0.9871569803453328,-0.14190770917312814
frozenset({'yogurt'}),frozenset({'frozen vegetables'}),0.08587850030074183,0.028002405934638777,0.0020717770500568067,0.02412451361867704,0.8615157452894142,-0.00033302757642256426,0.9960262427224794,-0.14954871836014286
frozenset({'fruit/vegetable juice'}),frozenset({'margarine'}),0.03401724253157789,0.03221279155249616,0.0010024727661565194,0.02946954813359529,0.9148399351099301,-9.331757670390586e-05,0.9971734597161528,-0.08789539888011508
frozenset({'margarine'}),frozenset({'fruit/vegetable juice'}),0.03221279155249616,0.03401724253157789,0.0010024727661565194,0.03112033195020747,0.9148399351099301,-9.331757670390586e-05,0.9970100408988853,-0.08774589681993042
frozenset({'fruit/vegetable juice'}),frozenset({'other vegetables'}),0.03401724253157789,0.12210118291786407,0.0029405867807257902,0.08644400785854618,0.7079702734468672,-0.0012129587719837466,0.9609688126770047,-0.29923629299639565
frozenset({'other vegetables'}),frozenset({'fruit/vegetable juice'}),0.12210118291786407,0.03401724253157789,0.0029405867807257902,0.0240831964969896,0.7079702734468672,-0.0012129587719837466,0.9898208064468913,-0.3196626469151496
frozenset({'fruit/vegetable juice'}),frozenset({'pastry'}),0.03401724253157789,0.0517275947336764,0.0014702933903628951,0.04322200392927309,0.8355695669169423,-0.000289336745267746,0.9911101730606956,-0.1692408978807004
frozenset({'pastry'}),frozenset({'fruit/vegetable juice'}),0.0517275947336764,0.03401724253157789,0.0014702933903628951,0.028423772609819122,0.8355695669169422,-0.000289336745267746,0.9942428913305301,-0.17185850192869895
frozenset({'fruit/vegetable juice'}),frozenset({'pip fruit'}),0.03401724253157789,0.049054334023925686,0.001403461872619127,0.0412573673870334,0.8410544798531073,-0.0002652313050977861,0.991867508159471,-0.16362694500395408
frozenset({'pip fruit'}),frozenset({'fruit/vegetable juice'}),0.049054334023925686,0.03401724253157789,0.001403461872619127,0.028610354223433238,0.8410544798531072,-0.0002652313050977861,0.9944338625270994,-0.16578538884173855
frozenset({'rolls/buns'}),frozenset({'fruit/vegetable juice'}),0.11000467820624206,0.03401724253157789,0.003742564993651006,0.034021871202916165,1.0001360683874942,5.091755010894553e-07,1.000004791693725,0.00015286583207310087
frozenset({'fruit/vegetable juice'}),frozenset({'rolls/buns'}),0.03401724253157789,0.11000467820624206,0.003742564993651006,0.11001964636542241,1.0001360683874942,5.091755010894553e-07,1.0000168185276441,0.0001408408942657731
frozenset({'root vegetables'}),frozenset({'fruit/vegetable juice'}),0.06957160997126245,0.03401724253157789,0.001804450979081735,0.02593659942363112,0.7624544934691405,-0.0005621833506230427,0.991704191838883,-0.25085199756059656
frozenset({'fruit/vegetable juice'}),frozenset({'root vegetables'}),0.03401724253157789,0.06957160997126245,0.001804450979081735,0.05304518664047152,0.7624544934691405,-0.0005621833506230427,0.9825478226652021,-0.24387068274026116
frozenset({'sausage'}),frozenset({'fruit/vegetable juice'}),0.06034886052262247,0.03401724253157789,0.001804450979081735,0.02990033222591362,0.8789757781853547,-0.0002484508458206799,0.9957561986232707,-0.12780358693704238
frozenset({'fruit/vegetable juice'}),frozenset({'sausage'}),0.03401724253157789,0.06034886052262247,0.001804450979081735,0.05304518664047152,0.8789757781853547,-0.0002484508458206799,0.9922871991576456,-0.12475442043221993
frozenset({'soda'}),frozenset({'fruit/vegetable juice'}),0.09710619528169484,0.03401724253157789,0.002138608567800575,0.022023399862353753,0.6474187271913541,-0.0011646764284156028,0.9877360637590552,-0.3762345238146766
frozenset({'fruit/vegetable juice'}),frozenset({'soda'}),0.03401724253157789,0.09710619528169484,0.002138608567800575,0.06286836935166995,0.6474187271913541,-0.0011646764284156028,0.9634652968587365,-0.3605211748001143
frozenset({'fruit/vegetable juice'}),frozenset({'tropical fruit'}),0.03401724253157789,0.0677671589921807,0.002138608567800575,0.06286836935166995,0.9277114503047708,-0.00016664331531243562,0.994772570383606,-0.07464418471584769
frozenset({'tropical fruit'}),frozenset({'fruit/vegetable juice'}),0.0677671589921807,0.03401724253157789,0.002138608567800575,0.03155818540433926,0.9277114503047709,-0.00016664331531243562,0.9974608106649492,-0.0771380960060203
frozenset({'fruit/vegetable juice'}),frozenset({'whole milk'}),0.03401724253157789,0.15792287642852368,0.004410880171088686,0.12966601178781928,0.8210717454003978,-0.0009612206176648095,0.9675333090245631,-0.18406942343006535
frozenset({'whole milk'}),frozenset({'fruit/vegetable juice'}),0.15792287642852368,0.03401724253157789,0.004410880171088686,0.027930596699111302,0.8210717454003977,-0.0009612206176648095,0.9937384657805318,-0.2055857372261796
frozenset({'fruit/vegetable juice'}),frozenset({'yogurt'}),0.03401724253157789,0.08587850030074183,0.002205440085544343,0.06483300589390964,0.7549387293311828,-0.0007159096874341767,0.9774954692162235,-0.2515205533621646
frozenset({'yogurt'}),frozenset({'fruit/vegetable juice'}),0.08587850030074183,0.03401724253157789,0.002205440085544343,0.025680933852140077,0.7549387293311827,-0.0007159096874341767,0.9914439643346026,-0.2620508125429159
frozenset({'grapes'}),frozenset({'other vegetables'}),0.01443560783265388,0.12210118291786407,0.001603956425850431,0.1111111111111111,0.9099920939001398,-0.00015864836665499147,0.9876361692174029,-0.09120601466691314
frozenset({'other vegetables'}),frozenset({'grapes'}),0.12210118291786407,0.01443560783265388,0.001603956425850431,0.013136288998357963,0.9099920939001398,-0.00015864836665499147,0.9986833857402891,-0.10125889436234262
frozenset({'rolls/buns'}),frozenset({'grapes'}),0.11000467820624206,0.01443560783265388,0.0012029673193878234,0.010935601458080195,0.7575435398946943,-0.000385017074954774,0.996461295766248,-0.2644979564785153
frozenset({'grapes'}),frozenset({'rolls/buns'}),0.01443560783265388,0.11000467820624206,0.0012029673193878234,0.08333333333333334,0.7575435398946944,-0.000385017074954774,0.9709039874113724,-0.24513718263718257
frozenset({'root vegetables'}),frozenset({'grapes'}),0.06957160997126245,0.01443560783265388,0.0010693042839002875,0.015369836695485112,1.064716974419184,6.499580606879047e-05,1.0009488119475194,0.06532825743427671
frozenset({'grapes'}),frozenset({'root vegetables'}),0.01443560783265388,0.06957160997126245,0.0010693042839002875,0.07407407407407408,1.064716974419184,6.499580606879047e-05,1.0048626612310365,0.061673560724215114
frozenset({'sausage'}),frozenset({'grapes'}),0.06034886052262247,0.01443560783265388,0.0010693042839002875,0.017718715393134,1.2274311964234448,0.000198131800248182,1.0033423293428563,0.1971906116642959
frozenset({'grapes'}),frozenset({'sausage'}),0.01443560783265388,0.06034886052262247,0.0010693042839002875,0.07407407407407408,1.2274311964234446,0.000198131800248182,1.0148232306355678,0.18800433986573542
frozenset({'soda'}),frozenset({'grapes'}),0.09710619528169484,0.01443560783265388,0.001403461872619127,0.014452856159669649,1.0011948459126712,1.674919411475892e-06,1.000017501270359,0.0013217722322089874
frozenset({'grapes'}),frozenset({'soda'}),0.01443560783265388,0.09710619528169484,0.001403461872619127,0.09722222222222221,1.001194845912671,1.674919411475892e-06,1.0001285221495073,0.0012109000377801193
frozenset({'grapes'}),frozenset({'whole milk'}),0.01443560783265388,0.15792287642852368,0.0019381140145692708,0.13425925925925924,0.8501571291986019,-0.0003415986973575563,0.9726666240183899,-0.15170467168110693
frozenset({'whole milk'}),frozenset({'grapes'}),0.15792287642852368,0.01443560783265388,0.0019381140145692708,0.012272534913245875,0.850157129198602,-0.0003415986973575563,0.99781005085323,-0.1730805352572298
frozenset({'other vegetables'}),frozenset({'ham'}),0.12210118291786407,0.0171088685424046,0.001603956425850431,0.013136288998357963,0.7678058292282429,-0.0004850566615634032,0.9959745408613571,-0.2562142574033181
frozenset({'ham'}),frozenset({'other vegetables'}),0.0171088685424046,0.12210118291786407,0.001603956425850431,0.09374999999999999,0.7678058292282429,-0.0004850566615634032,0.9687159360906328,-0.23528494176372716
frozenset({'rolls/buns'}),frozenset({'ham'}),0.11000467820624206,0.0171088685424046,0.0012697988371315912,0.011543134872417983,0.674687215218712,-0.0006122567413485245,0.9943692700548261,-0.3513927126751466
frozenset({'ham'}),frozenset({'rolls/buns'}),0.0171088685424046,0.11000467820624206,0.0012697988371315912,0.07421874999999999,0.6746872152187119,-0.0006122567413485245,0.9613451577181521,-0.3291117662876461
frozenset({'soda'}),frozenset({'ham'}),0.09710619528169484,0.0171088685424046,0.0012029673193878234,0.012388162422573986,0.7240784153475568,-0.0004584098103397635,0.9952200794480043,-0.29678960365977086
frozenset({'ham'}),frozenset({'soda'}),0.0171088685424046,0.09710619528169484,0.0012029673193878234,0.0703125,0.7240784153475568,-0.0004584098103397635,0.9711798907894374,-0.2793826219512195
frozenset({'tropical fruit'}),frozenset({'ham'}),0.0677671589921807,0.0171088685424046,0.0011361358016440553,0.01676528599605523,0.9799178685897436,-2.328361304539616e-05,0.9996505589749265,-0.021510567535672157
frozenset({'ham'}),frozenset({'tropical fruit'}),0.0171088685424046,0.0677671589921807,0.0011361358016440553,0.06640624999999999,0.9799178685897435,-2.328361304539616e-05,0.9985422899497981,-0.020424554914744254
frozenset({'whole milk'}),frozenset({'ham'}),0.15792287642852368,0.0171088685424046,0.0027400922274944863,0.017350825222175202,1.0141421789039355,3.821049484046884e-05,1.0002462289553393,0.016560201316298886
frozenset({'ham'}),frozenset({'whole milk'}),0.0171088685424046,0.15792287642852368,0.0027400922274944863,0.16015624999999997,1.0141421789039355,3.821049484046884e-05,1.0026592727176649,0.014187702222435983
frozenset({'yogurt'}),frozenset({'ham'}),0.08587850030074183,0.0171088685424046,0.0012697988371315912,0.014785992217898832,0.8642296935797664,-0.00019948513513265475,0.9976422621824724,-0.14665484575350135
frozenset({'ham'}),frozenset({'yogurt'}),0.0171088685424046,0.08587850030074183,0.0012697988371315912,0.07421874999999999,0.8642296935797663,-0.00019948513513265475,0.9874055017848526,-0.13780793345181694
frozenset({'hamburger meat'}),frozenset({'other vegetables'}),0.021853906302212123,0.12210118291786407,0.002205440085544343,0.10091743119266056,0.8265065806982922,-0.0004629477253319217,0.9764384802240084,-0.17668476982397993
frozenset({'other vegetables'}),frozenset({'hamburger meat'}),0.12210118291786407,0.021853906302212123,0.002205440085544343,0.018062397372742203,0.8265065806982923,-0.0004629477253319217,0.9961387475952389,-0.19296717044781775
frozenset({'hamburger meat'}),frozenset({'pastry'}),0.021853906302212123,0.0517275947336764,0.0010024727661565194,0.045871559633027525,0.8867908873242777,-0.00012797724239204593,0.9938624247502814,-0.11544644691832566
frozenset({'pastry'}),frozenset({'hamburger meat'}),0.0517275947336764,0.021853906302212123,0.0010024727661565194,0.01937984496124031,0.8867908873242776,-0.00012797724239204593,0.9974770441661237,-0.11865185847743986
frozenset({'hamburger meat'}),frozenset({'rolls/buns'}),0.021853906302212123,0.11000467820624206,0.0019381140145692708,0.08868501529051988,0.8061931250255462,-0.00046591791575493926,0.9766056047871102,-0.19728269400615406
frozenset({'rolls/buns'}),frozenset({'hamburger meat'}),0.11000467820624206,0.021853906302212123,0.0019381140145692708,0.01761846901579587,0.8061931250255462,-0.00046591791575493926,0.9956886024901416,-0.21266727555921622
frozenset({'hamburger meat'}),frozenset({'root vegetables'}),0.021853906302212123,0.06957160997126245,0.0012697988371315912,0.0581039755351682,0.8351679019526626,-0.000250612608474425,0.9878249465564843,-0.16789649125956782
frozenset({'root vegetables'}),frozenset({'hamburger meat'}),0.06957160997126245,0.021853906302212123,0.0012697988371315912,0.018251681075888565,0.8351679019526624,-0.000250612608474425,0.9963308058115433,-0.17500031188792003
frozenset({'hamburger meat'}),frozenset({'soda'}),0.021853906302212123,0.09710619528169484,0.001670787943594199,0.07645259938837921,0.7873091842039355,-0.0004513617494562728,0.977636669347304,-0.2164143945039788
frozenset({'soda'}),frozenset({'hamburger meat'}),0.09710619528169484,0.021853906302212123,0.001670787943594199,0.01720578114246387,0.7873091842039355,-0.0004513617494562728,0.9952705001000601,-0.23029767140832152
frozenset({'hamburger meat'}),frozenset({'tropical fruit'}),0.021853906302212123,0.0677671589921807,0.0013366303548753592,0.06116207951070337,0.9025327373951229,-0.00014434678810686954,0.9929646221809673,-0.09942837452851648
frozenset({'tropical fruit'}),frozenset({'hamburger meat'}),0.0677671589921807,0.021853906302212123,0.0013366303548753592,0.019723865877712035,0.9025327373951229,-0.00014434678810686954,0.9978271016192726,-0.10381692140649777
frozenset({'hamburger meat'}),frozenset({'whole milk'}),0.021853906302212123,0.15792287642852368,0.0030742498162133263,0.14067278287461774,0.890768874377023,-0.0003769819282314537,0.9799260477148497,-0.11139971939883235
frozenset({'whole milk'}),frozenset({'hamburger meat'}),0.15792287642852368,0.021853906302212123,0.0030742498162133263,0.019466779517562424,0.8907688743770231,-0.0003769819282314537,0.9975654809701652,-0.12711237750431842
frozenset({'hamburger meat'}),frozenset({'yogurt'}),0.021853906302212123,0.08587850030074183,0.001670787943594199,0.07645259938837921,0.890241435523983,-0.00020599275535270844,0.9897938092770113,-0.11193631377117609
frozenset({'yogurt'}),frozenset({'hamburger meat'}),0.08587850030074183,0.021853906302212123,0.001670787943594199,0.019455252918287938,0.8902414355239829,-0.00020599275535270844,0.9975537542870297,-0.11884453835648201
frozenset({'hard cheese'}),frozenset({'other vegetables'}),0.01470293390362895,0.12210118291786407,0.001670787943594199,0.11363636363636365,0.9306737323978704,-0.00012445767840206469,0.9904499474772815,-0.07028806376753101
frozenset({'other vegetables'}),frozenset({'hard cheese'}),0.12210118291786407,0.01470293390362895,0.001670787943594199,0.013683634373289545,0.9306737323978703,-0.00012445767840206469,0.998966559244212,-0.07821425062804373
frozenset({'hard cheese'}),frozenset({'pip fruit'}),0.01470293390362895,0.049054334023925686,0.0010693042839002875,0.07272727272727274,1.482586078771365,0.0003480616530599713,1.0255296397781195,0.33036017092857634
frozenset({'pip fruit'}),frozenset({'hard cheese'}),0.049054334023925686,0.01470293390362895,0.0010693042839002875,0.021798365122615806,1.4825860787713652,0.0003480616530599713,1.0072535466779058,0.34229390681003585
frozenset({'rolls/buns'}),frozenset({'hard cheese'}),0.11000467820624206,0.01470293390362895,0.001670787943594199,0.015188335358444716,1.0330139180382194,5.3396430837849814e-05,1.0004928875969321,0.035908988510925915
frozenset({'hard cheese'}),frozenset({'rolls/buns'}),0.01470293390362895,0.11000467820624206,0.001670787943594199,0.11363636363636365,1.0330139180382194,5.3396430837849814e-05,1.0040972861262911,0.0324357322118972
frozenset({'root vegetables'}),frozenset({'hard cheese'}),0.06957160997126245,0.01470293390362895,0.0010024727661565194,0.01440922190201729,0.9800235787267487,-2.0434016820005188e-05,0.9997019939632771,-0.021438110634708595
frozenset({'hard cheese'}),frozenset({'root vegetables'}),0.01470293390362895,0.06957160997126245,0.0010024727661565194,0.06818181818181819,0.9800235787267488,-2.0434016820005188e-05,0.9985085161284013,-0.02026847421584258
